date,category_name,id,category,price,total_price_per_category_per_day
2017-11-02,furniture,2458922,18,35.0,25315.0
2012-05-11,furniture,2459026,15,18.0,26577.0
2012-02-19,furniture,2459077,18,3.0,24764.0
2018-07-07,furniture,2459281,16,62.0,26018.0
2017-11-02,furniture,2459912,17,52.0,25315.0
2020-05-04,furniture,2459961,15,92.0,25362.0
2017-02-07,furniture,2460116,7,86.0,25602.0
2015-08-12,food,2460158,4,17.0,10233.0
2016-08-13,food,2460483,0,41.0,10917.0
2014-03-12,furniture,2460516,12,91.0,25890.0
2020-05-01,food,2460645,1,18.0,10362.0
2015-08-12,food,2460858,4,39.0,10233.0
2016-08-13,food,2461138,5,86.0,10917.0
2014-03-09,furniture,2461176,8,23.0,25376.0
2012-05-01,furniture,2461269,11,47.0,25635.0
2019-08-10,furniture,2461394,10,29.0,24983.0
2014-08-27,food,2461429,3,97.0,10806.0
2020-05-01,food,2461498,2,64.0,10362.0
2016-03-23,food,2462697,1,43.0,10592.0
2014-03-09,furniture,2463322,14,40.0,25376.0
2020-05-01,food,2463516,0,47.0,10362.0
2012-05-11,furniture,2463608,18,66.0,26577.0
2016-01-19,food,2463743,5,89.0,11076.0
2017-11-02,furniture,2463776,19,64.0,25315.0
2017-06-24,food,2463781,2,89.0,11937.0
2015-08-12,food,2463832,4,44.0,10233.0
2012-05-01,furniture,2464018,9,32.0,25635.0
2016-01-19,food,2464354,4,86.0,11076.0
2019-08-10,furniture,2465083,8,46.0,24983.0
2016-08-13,food,2465174,0,16.0,10917.0
2017-02-07,furniture,2465318,15,72.0,25602.0
2016-04-14,furniture,2465841,10,46.0,26507.0
2012-05-11,furniture,2465872,15,80.0,26577.0
2016-04-14,furniture,2465952,6,3.0,26507.0
2017-10-17,furniture,2466086,17,69.0,26133.0
2020-05-04,furniture,2466418,13,15.0,25362.0
2013-06-08,food,2466471,2,8.0,11236.0
2016-04-14,furniture,2466631,9,93.0,26507.0
2012-05-01,furniture,2466668,13,65.0,25635.0
2012-05-01,furniture,2467054,12,78.0,25635.0
2012-05-11,furniture,2467134,14,96.0,26577.0
2012-02-19,furniture,2467233,13,23.0,24764.0
2012-05-01,furniture,2467260,9,87.0,25635.0
2016-04-14,furniture,2467271,10,52.0,26507.0
2019-08-10,furniture,2467438,9,4.0,24983.0
2016-04-14,furniture,2467759,7,94.0,26507.0
2021-07-06,furniture,2468072,19,90.0,26736.0
2014-12-01,food,2468292,1,83.0,10907.0
2021-07-06,furniture,2468780,8,5.0,26736.0
2020-05-04,furniture,2468953,19,38.0,25362.0
2019-08-10,furniture,2469077,15,59.0,24983.0
2015-08-12,food,2469321,4,21.0,10233.0
2021-07-06,furniture,2469379,19,77.0,26736.0
2012-05-01,furniture,2469435,14,75.0,25635.0
2020-05-01,food,2469812,5,91.0,10362.0
2016-04-14,furniture,2469947,12,40.0,26507.0
2020-05-01,food,2470349,3,67.0,10362.0
2015-08-12,food,2470362,1,21.0,10233.0
2015-08-08,furniture,2470453,8,12.0,23388.0
2015-08-08,furniture,2470502,18,28.0,23388.0
2017-02-07,furniture,2470515,8,50.0,25602.0
2017-10-17,furniture,2470678,16,94.0,26133.0
2013-06-08,food,2470874,1,64.0,11236.0
2014-03-12,furniture,2471384,6,82.0,25890.0
2021-07-06,furniture,2471478,11,45.0,26736.0
2012-05-11,furniture,2471496,11,79.0,26577.0
2016-04-14,furniture,2471745,14,87.0,26507.0
2021-07-06,furniture,2471912,15,16.0,26736.0
2018-07-07,furniture,2472172,18,57.0,26018.0
2020-05-04,furniture,2472205,14,93.0,25362.0
2012-02-19,furniture,2472356,6,24.0,24764.0
2016-04-14,furniture,2472574,15,61.0,26507.0
2013-09-26,food,2472683,1,40.0,11134.0
2017-06-24,food,2472898,0,9.0,11937.0
2017-10-17,furniture,2472919,12,16.0,26133.0
2012-02-19,furniture,2473304,13,47.0,24764.0
2016-04-14,furniture,2473401,14,60.0,26507.0
2013-09-26,food,2473673,0,93.0,11134.0
2016-04-24,food,2473721,5,64.0,11113.0
2017-11-02,furniture,2473774,10,1.0,25315.0
2016-04-14,furniture,2473966,8,44.0,26507.0
2015-08-08,furniture,2474829,6,77.0,23388.0
2017-10-17,furniture,2474984,19,96.0,26133.0
2019-01-26,furniture,2475254,7,30.0,24677.0
2014-03-12,furniture,2475735,10,58.0,25890.0
2013-09-26,food,2476042,1,42.0,11134.0
2021-07-06,furniture,2476258,16,99.0,26736.0
2017-02-07,furniture,2476279,16,27.0,25602.0
2019-09-03,food,2476336,5,66.0,11094.0
2012-07-20,food,2476432,2,57.0,9969.0
2016-04-24,food,2476748,5,68.0,11113.0
2012-02-19,furniture,2476850,11,37.0,24764.0
2017-11-02,furniture,2476929,9,53.0,25315.0
2016-04-14,furniture,2476945,11,79.0,26507.0
2017-06-24,food,2477238,0,89.0,11937.0
2016-04-14,furniture,2477644,8,33.0,26507.0
2012-05-01,furniture,2477867,16,67.0,25635.0
2019-09-03,food,2477914,5,24.0,11094.0
2012-02-19,furniture,2478090,7,38.0,24764.0
2018-07-07,furniture,2479236,13,25.0,26018.0
2014-03-12,furniture,2479794,18,32.0,25890.0
2017-11-02,furniture,2480011,6,99.0,25315.0
2017-02-07,furniture,2480109,19,46.0,25602.0
2013-06-08,food,2480169,2,31.0,11236.0
2017-02-07,furniture,2480271,16,64.0,25602.0
2012-05-01,furniture,2481255,9,88.0,25635.0
2014-03-09,furniture,2481260,13,29.0,25376.0
2018-07-07,furniture,2481317,11,14.0,26018.0
2014-03-09,furniture,2481774,10,57.0,25376.0
2014-03-12,furniture,2482188,18,33.0,25890.0
2015-08-12,food,2482684,2,80.0,10233.0
2016-04-24,food,2482720,4,5.0,11113.0
2017-10-17,furniture,2482818,11,63.0,26133.0
2017-02-07,furniture,2482985,6,7.0,25602.0
2016-01-19,food,2483181,5,89.0,11076.0
2012-05-11,furniture,2483193,11,25.0,26577.0
2014-03-12,furniture,2483584,15,69.0,25890.0
2017-02-07,furniture,2483637,9,85.0,25602.0
2014-08-27,food,2483957,1,87.0,10806.0
2017-02-07,furniture,2484008,9,68.0,25602.0
2017-06-24,food,2484275,4,32.0,11937.0
2013-06-08,food,2484976,0,52.0,11236.0
2014-08-27,food,2485196,0,34.0,10806.0
2014-03-09,furniture,2485217,16,7.0,25376.0
2017-10-17,furniture,2485366,7,32.0,26133.0
2012-05-01,furniture,2485394,9,92.0,25635.0
2013-06-08,food,2485715,1,13.0,11236.0
2012-05-01,furniture,2485719,9,2.0,25635.0
2021-07-06,furniture,2485785,17,55.0,26736.0
2014-12-01,food,2486042,5,44.0,10907.0
2020-05-04,furniture,2486178,13,30.0,25362.0
2020-05-01,food,2486357,1,73.0,10362.0
2020-12-07,food,2486707,2,23.0,11216.0
2017-10-17,furniture,2486917,19,12.0,26133.0
2019-09-03,food,2487435,0,6.0,11094.0
2017-10-17,furniture,2487811,14,27.0,26133.0
2019-09-03,food,2487909,1,11.0,11094.0
2012-02-19,furniture,2487970,12,33.0,24764.0
2012-05-11,furniture,2488036,15,74.0,26577.0
2016-03-23,food,2488225,4,58.0,10592.0
2018-07-07,furniture,2488321,11,7.0,26018.0
2014-03-12,furniture,2488391,10,32.0,25890.0
2020-05-04,furniture,2488459,19,89.0,25362.0
2017-10-17,furniture,2488634,10,80.0,26133.0
2020-12-07,food,2488879,4,21.0,11216.0
2012-05-01,furniture,2489093,13,19.0,25635.0
2021-07-06,furniture,2489334,14,83.0,26736.0
2017-10-17,furniture,2489608,8,42.0,26133.0
2012-05-01,furniture,2489890,18,88.0,25635.0
2014-03-12,furniture,2490007,14,91.0,25890.0
2017-11-02,furniture,2490195,14,14.0,25315.0
2019-01-26,furniture,2490393,7,79.0,24677.0
2016-04-24,food,2490400,4,58.0,11113.0
2020-05-04,furniture,2490402,7,8.0,25362.0
2015-08-08,furniture,2490814,19,91.0,23388.0
2017-10-17,furniture,2491212,16,67.0,26133.0
2015-08-08,furniture,2491393,17,66.0,23388.0
2017-02-07,furniture,2491897,11,96.0,25602.0
2012-05-01,furniture,2492103,17,80.0,25635.0
2018-07-07,furniture,2492407,11,28.0,26018.0
2014-03-09,furniture,2492747,12,57.0,25376.0
2012-05-11,furniture,2492779,18,97.0,26577.0
2014-12-01,food,2492893,3,67.0,10907.0
2017-11-02,furniture,2492911,15,41.0,25315.0
2017-11-02,furniture,2493000,12,30.0,25315.0
2014-12-01,food,2493030,4,12.0,10907.0
2015-08-08,furniture,2493284,14,96.0,23388.0
2020-05-04,furniture,2493294,11,62.0,25362.0
2017-10-17,furniture,2493324,17,12.0,26133.0
2014-03-12,furniture,2493361,13,65.0,25890.0
2012-05-11,furniture,2493556,11,65.0,26577.0
2018-07-07,furniture,2493740,6,20.0,26018.0
2019-08-10,furniture,2494403,19,11.0,24983.0
2017-02-07,furniture,2494971,12,65.0,25602.0
2021-07-06,furniture,2495139,13,33.0,26736.0
2018-07-07,furniture,2495218,7,91.0,26018.0
2021-07-06,furniture,2495309,12,95.0,26736.0
2016-01-19,food,2496201,2,68.0,11076.0
2017-10-17,furniture,2496404,12,90.0,26133.0
2015-08-12,food,2496636,4,57.0,10233.0
2012-05-01,furniture,2497173,15,55.0,25635.0
2013-09-26,food,2497319,3,73.0,11134.0
2017-06-24,food,2497495,1,56.0,11937.0
2021-07-06,furniture,2497665,11,68.0,26736.0
2021-07-06,furniture,2497692,18,46.0,26736.0
2012-02-19,furniture,2497787,7,58.0,24764.0
2012-07-20,food,2497790,1,53.0,9969.0
2012-02-19,furniture,2498152,19,41.0,24764.0
2017-10-17,furniture,2498698,18,72.0,26133.0
2016-04-14,furniture,2498824,6,69.0,26507.0
2018-07-07,furniture,2499364,19,81.0,26018.0
2016-04-14,furniture,2499451,12,54.0,26507.0
2016-04-14,furniture,2499453,13,82.0,26507.0
2017-10-17,furniture,2499573,15,93.0,26133.0
2020-11-25,food,2425776,1,46.0,11098.0
2020-10-18,furniture,2425870,12,76.0,25240.0
2013-04-17,furniture,2426079,17,24.0,25653.0
2012-09-01,food,2426241,4,91.0,9810.0
2016-01-03,furniture,2427497,7,35.0,26691.0
2013-07-12,furniture,2428159,12,67.0,26382.0
2012-06-15,furniture,2428597,8,29.0,26624.0
2016-01-10,food,2428629,5,51.0,10008.0
2012-06-15,furniture,2428765,6,55.0,26624.0
2019-07-14,furniture,2428805,9,9.0,24731.0
2013-04-24,furniture,2429394,9,35.0,25203.0
2013-05-01,food,2429509,4,30.0,12687.0
2018-04-24,furniture,2430019,8,37.0,22612.0
2016-01-10,food,2430434,1,22.0,10008.0
2012-06-15,furniture,2430872,13,85.0,26624.0
2020-06-13,food,2430889,3,77.0,11650.0
2016-01-03,furniture,2430994,9,89.0,26691.0
2013-08-08,food,2431318,3,2.0,10599.0
2020-10-18,furniture,2431962,16,59.0,25240.0
2018-04-24,furniture,2431976,10,76.0,22612.0
2019-07-14,furniture,2432046,19,74.0,24731.0
2013-07-05,furniture,2432098,9,35.0,26694.0
2016-01-03,furniture,2432267,10,46.0,26691.0
2013-07-05,furniture,2432286,8,0.0,26694.0
2019-06-04,furniture,2432461,10,63.0,26118.0
2012-06-15,furniture,2432898,14,32.0,26624.0
2019-07-14,furniture,2433155,9,83.0,24731.0
2012-06-15,furniture,2433306,16,54.0,26624.0
2012-09-06,food,2433587,1,39.0,11853.0
2020-04-23,food,2433617,4,15.0,10359.0
2013-04-24,furniture,2433874,11,10.0,25203.0
2016-01-03,furniture,2434231,12,61.0,26691.0
2020-11-25,food,2434272,0,28.0,11098.0
2012-09-23,furniture,2434533,14,7.0,26432.0
2018-02-09,furniture,2434582,18,80.0,24927.0
2016-01-03,furniture,2434649,7,39.0,26691.0
2019-06-04,furniture,2435395,15,77.0,26118.0
2019-06-04,furniture,2435729,19,65.0,26118.0
2013-07-05,furniture,2435855,10,75.0,26694.0
2013-04-17,furniture,2436543,18,87.0,25653.0
2012-09-01,food,2436612,5,98.0,9810.0
2013-04-17,furniture,2437145,8,43.0,25653.0
2013-07-12,furniture,2437522,16,21.0,26382.0
2012-09-23,furniture,2437622,6,64.0,26432.0
2020-11-25,food,2437816,2,97.0,11098.0
2018-04-24,furniture,2437817,18,61.0,22612.0
2012-06-15,furniture,2438454,7,79.0,26624.0
2013-04-24,furniture,2438999,18,46.0,25203.0
2012-09-23,furniture,2439249,13,2.0,26432.0
2020-06-13,food,2439355,3,69.0,11650.0
2013-04-24,furniture,2439634,15,64.0,25203.0
2019-07-14,furniture,2439793,8,23.0,24731.0
2012-09-23,furniture,2440019,11,79.0,26432.0
2013-05-01,food,2440259,4,18.0,12687.0
2013-07-05,furniture,2440384,11,79.0,26694.0
2013-04-24,furniture,2440821,9,96.0,25203.0
2013-04-24,furniture,2441014,13,52.0,25203.0
2013-04-24,furniture,2441323,9,96.0,25203.0
2013-04-17,furniture,2441407,14,90.0,25653.0
2012-06-15,furniture,2441532,19,26.0,26624.0
2019-06-04,furniture,2441544,18,92.0,26118.0
2019-06-04,furniture,2441708,13,87.0,26118.0
2016-01-03,furniture,2442357,10,36.0,26691.0
2020-11-25,food,2442782,0,33.0,11098.0
2020-10-18,furniture,2442878,8,38.0,25240.0
2012-09-23,furniture,2443030,16,87.0,26432.0
2012-09-23,furniture,2443496,13,65.0,26432.0
2019-06-04,furniture,2444004,9,54.0,26118.0
2019-07-14,furniture,2444070,15,42.0,24731.0
2019-06-04,furniture,2444524,7,61.0,26118.0
2013-07-05,furniture,2444984,7,69.0,26694.0
2013-04-17,furniture,2445140,9,97.0,25653.0
2012-09-06,food,2445196,2,96.0,11853.0
2013-04-17,furniture,2445278,10,71.0,25653.0
2020-04-23,food,2446055,0,72.0,10359.0
2018-04-24,furniture,2446188,16,32.0,22612.0
2019-06-04,furniture,2446874,13,48.0,26118.0
2018-04-24,furniture,2446961,7,79.0,22612.0
2019-06-04,furniture,2447797,11,97.0,26118.0
2012-06-15,furniture,2448344,12,12.0,26624.0
2012-09-23,furniture,2449372,7,26.0,26432.0
2012-06-15,furniture,2449438,7,55.0,26624.0
2013-07-12,furniture,2450274,13,51.0,26382.0
2013-07-12,furniture,2450368,8,81.0,26382.0
2019-07-14,furniture,2450577,16,26.0,24731.0
2012-09-23,furniture,2450721,19,56.0,26432.0
2013-04-17,furniture,2450868,18,38.0,25653.0
2016-01-10,food,2451003,0,63.0,10008.0
2012-09-01,food,2451223,4,82.0,9810.0
2012-06-15,furniture,2451502,13,79.0,26624.0
2012-09-23,furniture,2451987,16,4.0,26432.0
2018-02-09,furniture,2452060,15,34.0,24927.0
2016-01-03,furniture,2453135,17,47.0,26691.0
2013-07-05,furniture,2453495,15,61.0,26694.0
2016-01-10,food,2453576,1,58.0,10008.0
2015-02-14,food,2454231,5,26.0,11266.0
2012-09-23,furniture,2454242,11,48.0,26432.0
2016-09-25,food,2454345,1,94.0,9890.0
2018-02-09,furniture,2454389,6,13.0,24927.0
2015-02-14,food,2454517,3,88.0,11266.0
2013-07-05,furniture,2454741,16,24.0,26694.0
2019-07-14,furniture,2455339,18,32.0,24731.0
2013-04-24,furniture,2455673,16,63.0,25203.0
2015-02-14,food,2455748,3,5.0,11266.0
2016-01-03,furniture,2455756,17,26.0,26691.0
2020-10-18,furniture,2457135,14,13.0,25240.0
2014-04-25,food,2458294,1,87.0,9827.0
2020-10-18,furniture,2458411,19,76.0,25240.0
2012-09-23,furniture,2458453,19,16.0,26432.0
2018-02-09,furniture,2459078,17,97.0,24927.0
2016-09-25,food,2459397,0,48.0,9890.0
2012-09-06,food,2459515,0,32.0,11853.0
2018-02-09,furniture,2459535,16,60.0,24927.0
2013-04-24,furniture,2460041,19,40.0,25203.0
2013-04-24,furniture,2460200,13,10.0,25203.0
2015-02-14,food,2460485,5,88.0,11266.0
2012-09-06,food,2461022,0,98.0,11853.0
2013-08-08,food,2461376,1,29.0,10599.0
2018-04-24,furniture,2461502,19,35.0,22612.0
2013-04-17,furniture,2462033,15,75.0,25653.0
2013-08-08,food,2462270,1,6.0,10599.0
2012-06-15,furniture,2462425,9,3.0,26624.0
2018-02-09,furniture,2462715,10,75.0,24927.0
2018-02-09,furniture,2462771,11,47.0,24927.0
2018-04-24,furniture,2463661,9,15.0,22612.0
2013-07-05,furniture,2463726,9,98.0,26694.0
2013-04-24,furniture,2463978,15,29.0,25203.0
2013-04-17,furniture,2464145,6,82.0,25653.0
2016-01-03,furniture,2464339,19,78.0,26691.0
2016-01-10,food,2464407,4,10.0,10008.0
2012-09-23,furniture,2464808,14,32.0,26432.0
2012-09-23,furniture,2465140,13,55.0,26432.0
2013-04-17,furniture,2465275,6,49.0,25653.0
2013-05-01,food,2465315,4,4.0,12687.0
2018-02-09,furniture,2465575,15,15.0,24927.0
2019-06-04,furniture,2465606,19,66.0,26118.0
2019-06-04,furniture,2466090,18,57.0,26118.0
2020-06-13,food,2466255,4,51.0,11650.0
2013-05-01,food,2466597,4,81.0,12687.0
2018-04-24,furniture,2466763,13,87.0,22612.0
2015-02-14,food,2467436,2,11.0,11266.0
2013-07-12,furniture,2467510,6,22.0,26382.0
2012-06-15,furniture,2468162,13,2.0,26624.0
2020-06-13,food,2468186,4,66.0,11650.0
2013-04-17,furniture,2468206,13,93.0,25653.0
2012-06-15,furniture,2468218,6,25.0,26624.0
2020-06-13,food,2468302,3,30.0,11650.0
2012-09-01,food,2468340,3,81.0,9810.0
2012-06-15,furniture,2468356,8,27.0,26624.0
2016-09-25,food,2469049,3,99.0,9890.0
2013-04-24,furniture,2469189,10,71.0,25203.0
2019-06-04,furniture,2469399,9,45.0,26118.0
2019-06-04,furniture,2469427,16,57.0,26118.0
2020-04-23,food,2469450,1,38.0,10359.0
2012-09-23,furniture,2469754,7,46.0,26432.0
2013-04-17,furniture,2469906,15,49.0,25653.0
2020-06-13,food,2470400,1,9.0,11650.0
2012-09-06,food,2471135,2,75.0,11853.0
2013-04-17,furniture,2471186,17,94.0,25653.0
2021-06-10,food,2471416,0,87.0,10323.0
2013-05-01,food,2471540,0,29.0,12687.0
2014-04-25,food,2471910,5,56.0,9827.0
2012-06-15,furniture,2472390,6,35.0,26624.0
2020-11-25,food,2472496,0,11.0,11098.0
2016-09-25,food,2472869,4,39.0,9890.0
2021-06-10,food,2473064,0,63.0,10323.0
2020-06-13,food,2473193,2,70.0,11650.0
2013-04-24,furniture,2473199,9,95.0,25203.0
2013-07-05,furniture,2473326,8,49.0,26694.0
2012-09-23,furniture,2473480,11,84.0,26432.0
2012-09-23,furniture,2473573,6,21.0,26432.0
2019-07-14,furniture,2473584,18,70.0,24731.0
2018-04-24,furniture,2473752,9,22.0,22612.0
2013-07-05,furniture,2474075,7,80.0,26694.0
2021-06-10,food,2474175,1,4.0,10323.0
2016-01-03,furniture,2474382,9,81.0,26691.0
2013-04-17,furniture,2474642,15,68.0,25653.0
2018-04-24,furniture,2474785,6,26.0,22612.0
2013-04-24,furniture,2474790,12,7.0,25203.0
2013-04-24,furniture,2474821,17,35.0,25203.0
2021-06-10,food,2475184,5,45.0,10323.0
2016-01-03,furniture,2475492,14,89.0,26691.0
2012-06-15,furniture,2475669,12,85.0,26624.0
2013-08-08,food,2475803,0,96.0,10599.0
2015-02-14,food,2475939,0,74.0,11266.0
2020-11-25,food,2476163,4,66.0,11098.0
2013-04-24,furniture,2476399,17,13.0,25203.0
2018-02-09,furniture,2476827,16,78.0,24927.0
2019-07-14,furniture,2477415,14,17.0,24731.0
2015-02-14,food,2477502,4,2.0,11266.0
2012-09-23,furniture,2478950,10,63.0,26432.0
2016-01-03,furniture,2479665,9,2.0,26691.0
2015-02-14,food,2479896,2,36.0,11266.0
2019-07-14,furniture,2480132,15,79.0,24731.0
2013-07-12,furniture,2480340,19,25.0,26382.0
2020-10-18,furniture,2480385,8,54.0,25240.0
2013-08-08,food,2480497,4,57.0,10599.0
2016-01-03,furniture,2480697,13,67.0,26691.0
2013-07-05,furniture,2481285,17,52.0,26694.0
2019-07-14,furniture,2481292,7,39.0,24731.0
2016-01-03,furniture,2481491,14,64.0,26691.0
2020-10-18,furniture,2481502,15,87.0,25240.0
2012-09-23,furniture,2481512,11,37.0,26432.0
2012-09-23,furniture,2481880,17,96.0,26432.0
2018-02-09,furniture,2482090,6,69.0,24927.0
2012-06-15,furniture,2482145,8,71.0,26624.0
2016-01-03,furniture,2482476,6,41.0,26691.0
2013-07-05,furniture,2482481,19,51.0,26694.0
2013-04-17,furniture,2482569,12,68.0,25653.0
2012-06-15,furniture,2482609,7,12.0,26624.0
2013-05-01,food,2482726,0,28.0,12687.0
2014-04-25,food,2482784,4,78.0,9827.0
2012-09-23,furniture,2482925,15,7.0,26432.0
2015-02-14,food,2483369,1,84.0,11266.0
2018-02-09,furniture,2483375,6,11.0,24927.0
2013-05-01,food,2483546,4,77.0,12687.0
2019-07-14,furniture,2483694,10,45.0,24731.0
2019-07-14,furniture,2483850,13,22.0,24731.0
2012-09-06,food,2484343,1,94.0,11853.0
2016-01-10,food,2484623,5,48.0,10008.0
2016-01-03,furniture,2484749,16,32.0,26691.0
2013-07-05,furniture,2484828,9,71.0,26694.0
2013-07-12,furniture,2484987,10,52.0,26382.0
2019-07-14,furniture,2485114,14,8.0,24731.0
2020-11-25,food,2485360,3,72.0,11098.0
2018-04-24,furniture,2485638,14,85.0,22612.0
2019-07-14,furniture,2485669,7,75.0,24731.0
2013-04-17,furniture,2485703,6,75.0,25653.0
2013-04-17,furniture,2486998,8,80.0,25653.0
2016-01-03,furniture,2487100,8,12.0,26691.0
2013-07-12,furniture,2487198,19,57.0,26382.0
2019-06-04,furniture,2487561,7,83.0,26118.0
2012-09-23,furniture,2487709,11,38.0,26432.0
2013-07-12,furniture,2487986,16,64.0,26382.0
2013-04-24,furniture,2488862,14,57.0,25203.0
2012-09-23,furniture,2489092,17,24.0,26432.0
2018-02-09,furniture,2489203,14,79.0,24927.0
2012-09-23,furniture,2489525,9,98.0,26432.0
2018-04-24,furniture,2490269,9,15.0,22612.0
2019-07-14,furniture,2490527,13,78.0,24731.0
2013-08-08,food,2490583,2,52.0,10599.0
2019-06-04,furniture,2491183,17,79.0,26118.0
2012-09-01,food,2491285,0,32.0,9810.0
2020-04-23,food,2491379,0,84.0,10359.0
2020-04-23,food,2491800,1,98.0,10359.0
2013-04-17,furniture,2492167,12,85.0,25653.0
2019-06-04,furniture,2492200,12,69.0,26118.0
2012-06-15,furniture,2492268,18,60.0,26624.0
2013-07-05,furniture,2492435,16,92.0,26694.0
2019-06-04,furniture,2492625,16,73.0,26118.0
2012-09-01,food,2493113,2,77.0,9810.0
2013-04-24,furniture,2493132,11,82.0,25203.0
2016-01-03,furniture,2493502,16,86.0,26691.0
2013-07-05,furniture,2493775,16,41.0,26694.0
2018-02-09,furniture,2494586,10,26.0,24927.0
2013-07-12,furniture,2494882,13,32.0,26382.0
2012-06-15,furniture,2495070,15,63.0,26624.0
2013-04-17,furniture,2495422,18,99.0,25653.0
2019-06-04,furniture,2495502,15,42.0,26118.0
2012-06-15,furniture,2495834,10,49.0,26624.0
2020-10-18,furniture,2496159,14,77.0,25240.0
2020-10-18,furniture,2496162,6,82.0,25240.0
2018-04-24,furniture,2496182,15,80.0,22612.0
2012-09-23,furniture,2497167,16,91.0,26432.0
2019-07-14,furniture,2497338,14,27.0,24731.0
2013-07-05,furniture,2497417,13,42.0,26694.0
2019-06-04,furniture,2497454,12,39.0,26118.0
2015-02-14,food,2497590,1,70.0,11266.0
2012-06-15,furniture,2497628,14,60.0,26624.0
2013-07-12,furniture,2497907,14,36.0,26382.0
2014-04-25,food,2497913,3,87.0,9827.0
2013-04-24,furniture,2498234,8,26.0,25203.0
2018-02-09,furniture,2498501,11,24.0,24927.0
2016-09-25,food,2499162,1,70.0,9890.0
2018-02-09,furniture,2499326,16,78.0,24927.0
2012-09-06,food,2499463,0,0.0,11853.0
2013-07-12,furniture,2499818,17,61.0,26382.0
2017-12-06,furniture,2425714,8,26.0,25375.0
2017-12-06,furniture,2425888,10,2.0,25375.0
2016-04-06,furniture,2425890,15,56.0,24392.0
2012-03-25,food,2426164,2,2.0,9419.0
2017-05-17,furniture,2426217,8,43.0,24609.0
2015-06-21,food,2427700,4,21.0,11739.0
2020-04-26,furniture,2427782,13,6.0,26171.0
2020-01-17,food,2427947,0,56.0,10882.0
2012-09-16,food,2428161,1,89.0,11061.0
2019-07-13,food,2428229,1,40.0,11667.0
2017-07-05,food,2428249,4,63.0,10806.0
2019-03-26,furniture,2428329,6,30.0,26027.0
2021-11-17,food,2428616,4,21.0,10324.0
2020-01-17,food,2428624,1,84.0,10882.0
2017-05-17,furniture,2429195,15,49.0,24609.0
2017-12-06,furniture,2429227,10,97.0,25375.0
2012-08-09,food,2429473,5,35.0,11462.0
2016-04-06,furniture,2429500,9,77.0,24392.0
2012-03-25,food,2429909,0,16.0,9419.0
2017-09-01,food,2429933,2,47.0,10599.0
2015-11-28,furniture,2429988,7,63.0,26954.0
2015-11-28,furniture,2430293,9,87.0,26954.0
2021-02-23,food,2430818,5,27.0,11187.0
2019-03-26,furniture,2430859,11,2.0,26027.0
2012-12-14,furniture,2430962,10,41.0,28422.0
2015-11-28,furniture,2431006,12,71.0,26954.0
2013-01-06,furniture,2431484,7,50.0,24209.0
2020-02-24,furniture,2431855,8,56.0,22450.0
2017-05-17,furniture,2432154,13,26.0,24609.0
2020-01-17,food,2432235,5,69.0,10882.0
2017-05-17,furniture,2432290,17,20.0,24609.0
2013-05-12,food,2432360,2,43.0,11319.0
2016-04-06,furniture,2432392,9,3.0,24392.0
2021-02-23,food,2432588,5,48.0,11187.0
2020-04-26,furniture,2432664,13,85.0,26171.0
2014-04-06,food,2432684,1,0.0,10460.0
2020-04-26,furniture,2432951,19,76.0,26171.0
2017-08-10,food,2433082,0,66.0,10051.0
2021-11-17,food,2433380,5,73.0,10324.0
2013-09-24,furniture,2433490,10,35.0,25504.0
2013-01-06,furniture,2433499,10,8.0,24209.0
2021-02-23,food,2434001,3,84.0,11187.0
2014-04-06,food,2434278,2,44.0,10460.0
2014-07-24,food,2434592,5,50.0,10558.0
2014-07-24,food,2435030,0,18.0,10558.0
2013-09-24,furniture,2435034,14,14.0,25504.0
2017-08-10,food,2435063,4,70.0,10051.0
2017-09-01,food,2435430,0,64.0,10599.0
2019-06-19,furniture,2435739,10,90.0,25983.0
2019-04-24,furniture,2435813,15,94.0,27302.0
2012-07-06,furniture,2435866,15,83.0,26242.0
2013-01-06,furniture,2436292,15,70.0,24209.0
2019-06-19,furniture,2436754,16,6.0,25983.0
2019-07-13,food,2436923,3,54.0,11667.0
2012-07-06,furniture,2437337,19,20.0,26242.0
2017-12-06,furniture,2437386,12,30.0,25375.0
2019-07-13,food,2437497,3,88.0,11667.0
2017-08-10,food,2437870,2,90.0,10051.0
2012-08-09,food,2437887,2,97.0,11462.0
2020-06-22,food,2437965,4,55.0,10113.0
2019-12-26,food,2438024,4,37.0,11224.0
2019-06-19,furniture,2438097,13,33.0,25983.0
2021-02-23,food,2438368,1,73.0,11187.0
2012-03-25,food,2438529,3,23.0,9419.0
2021-02-24,food,2438703,3,41.0,9579.0
2020-04-26,furniture,2438778,14,56.0,26171.0
2019-03-26,furniture,2439158,8,61.0,26027.0
2020-01-17,food,2439160,1,73.0,10882.0
2017-09-01,food,2439512,4,88.0,10599.0
2017-08-10,food,2439721,3,65.0,10051.0
2017-12-06,furniture,2439827,18,22.0,25375.0
2020-06-26,food,2440045,0,88.0,11656.0
2012-08-09,food,2440158,4,40.0,11462.0
2012-12-14,furniture,2440432,19,26.0,28422.0
2012-12-14,furniture,2440441,10,28.0,28422.0
2016-04-06,furniture,2440467,18,49.0,24392.0
2017-08-10,food,2440570,0,67.0,10051.0
2020-01-17,food,2440789,4,8.0,10882.0
2019-06-19,furniture,2440877,15,92.0,25983.0
